ID,DATE,ZIPCODE,PRICE,BEDROOMS,BATHROOMS,M2_LIVING,M2_LOT,FLOORS,WATERFRONT,VIEW,CONDITION,GRADE,M2_ABOVE,M2_BASEMENT,YR_BUILT,YR_RENOVATED,LAT,LONG,MEDIAN_PRICE,SEASON,SEASON_PRICE,PRICE_M2,ZIPCODE_PRICE_M2,GROUP,SELLING_PRICE,SS_SELLING_PRICE,EXPECTED_PROFIT,SS_EXPECTED_PROFIT
1931300815,2015-03-26,98103,550000.0,2,1.0,91.14,446.4,1.0,0,0,4,7,91.14,0.0,1910,0,47.6569,-122.348,550000.0,spring,558667.5808400884,6034.6719332894445,3747.9965851279794,group_1,605000.0,635250.0,55000.0,85250.0
3797000330,2014-06-23,98103,471001.0,3,1.75,167.4,558.0,1.0,0,0,5,7,83.7,83.7,1905,0,47.6867,-122.349,550000.0,summer,542737.7956120092,2813.626045400239,3747.9965851279794,group_2,565201.2,593461.26,94200.19999999995,122460.26000000001
9523100458,2014-06-17,98103,549000.0,2,2.5,128.34,88.629,3.0,0,0,3,9,128.34,0.0,2006,0,47.6654,-122.355,550000.0,spring,558667.5808400884,4277.699859747546,3747.9965851279794,group_2,658800.0,691740.0,109800.0,142740.0
263000155,2014-05-05,98103,418000.0,3,2.0,131.13,560.79,1.5,0,0,4,7,131.13,0.0,1930,0,47.6994,-122.347,550000.0,spring,558667.5808400884,3187.6763517120417,3747.9965851279794,group_2,501600.0,526680.0,83600.0,108680.0
8021701115,2014-08-26,98103,549000.0,3,2.0,145.08,477.09,1.0,0,0,5,7,106.95,38.13,1915,0,47.6913,-122.333,550000.0,summer,542737.7956120092,3784.1191066997517,3747.9965851279794,group_2,658800.0,691740.0,109800.0,142740.0
9266701085,2014-06-03,98103,409950.0,2,1.75,127.41,476.625,1.0,0,0,5,6,127.41,0.0,1944,0,47.6926,-122.346,550000.0,spring,558667.5808400884,3217.5653402401695,3747.9965851279794,group_2,491940.0,516537.0,81990.0,106587.0
625049281,2014-05-21,98103,535000.0,2,1.0,95.79,450.213,1.0,0,0,3,7,85.56,10.23,1939,0,47.686,-122.341,550000.0,spring,558667.5808400884,5585.1341476145735,3747.9965851279794,group_1,588500.0,617925.0,53500.0,82925.0
9266700256,2014-10-13,98103,470000.0,2,1.0,110.67,483.6,1.0,0,0,5,7,110.67,0.0,1912,0,47.6939,-122.348,550000.0,autumn,531178.9747433265,4246.860034336315,3747.9965851279794,group_1,517000.00000000006,542850.0000000001,47000.00000000006,72850.00000000012
3362400472,2014-12-02,98103,403000.0,2,1.0,66.96,302.715,1.0,0,0,4,6,66.96,0.0,1905,0,47.6823,-122.348,550000.0,autumn,531178.9747433265,6018.518518518519,3747.9965851279794,group_1,443300.00000000006,465465.00000000006,40300.00000000006,62465.00000000006
1529300410,2015-02-24,98103,365000.0,2,1.0,80.91,529.077,1.0,0,0,4,7,80.91,0.0,1948,0,47.6988,-122.351,550000.0,winter,522541.25867168594,4511.185267581263,3747.9965851279794,group_1,401500.00000000006,421575.00000000006,36500.00000000006,56575.00000000006
2917200365,2014-06-10,98103,445434.0,2,1.0,136.71,663.741,1.0,0,0,3,7,94.86,41.85,1941,0,47.7008,-122.352,550000.0,spring,558667.5808400884,3258.240070221637,3747.9965851279794,group_2,534520.7999999999,561246.84,89086.79999999993,115812.83999999997
1930300915,2014-08-20,98103,525000.0,3,1.0,115.32,446.4,1.0,0,0,3,7,74.4,40.92,1951,0,47.6563,-122.353,550000.0,summer,542737.7956120092,4552.549427679501,3747.9965851279794,group_2,630000.0,661500.0,105000.0,136500.0
3797000035,2014-05-21,98103,430000.0,3,1.0,106.95,279.0,1.0,0,0,5,6,106.95,0.0,1906,0,47.6867,-122.345,550000.0,spring,558667.5808400884,4020.5703599812996,3747.9965851279794,group_1,473000.00000000006,496650.00000000006,43000.00000000006,66650.00000000006
4083304700,2014-11-25,98103,488000.0,3,1.0,148.8,297.6,1.5,0,0,3,7,148.8,0.0,1909,0,47.653,-122.331,550000.0,autumn,531178.9747433265,3279.569892473118,3747.9965851279794,group_2,585600.0,614880.0,97600.0,126880.0
1931300870,2014-05-28,98103,355000.0,2,1.0,118.11,297.6,1.0,0,0,4,7,89.28,28.83,1920,0,47.6565,-122.348,550000.0,spring,558667.5808400884,3005.6726780120225,3747.9965851279794,group_2,426000.0,447300.0,71000.0,92300.0
9266700175,2015-03-27,98103,415000.0,2,1.0,81.84,474.3,1.0,0,0,4,7,81.84,0.0,1941,0,47.694,-122.346,550000.0,spring,558667.5808400884,5070.869990224829,3747.9965851279794,group_1,456500.00000000006,479325.00000000006,41500.00000000006,64325.00000000006
1972201960,2014-08-25,98103,513000.0,3,2.25,139.5,122.016,3.0,0,0,3,8,139.5,0.0,2007,0,47.6534,-122.346,550000.0,summer,542737.7956120092,3677.4193548387098,3747.9965851279794,group_2,615600.0,646380.0,102600.0,133380.0
3626039268,2014-05-16,98103,540000.0,1,1.0,106.02,623.1,1.5,0,0,3,7,106.02,0.0,1920,0,47.6958,-122.357,550000.0,spring,558667.5808400884,5093.378607809847,3747.9965851279794,group_1,594000.0,623700.0,54000.0,83700.0
1972202320,2015-04-27,98103,380000.0,3,1.0,113.46,279.0,1.5,0,0,3,6,113.46,0.0,1901,0,47.6506,-122.346,550000.0,spring,558667.5808400884,3349.1979552265116,3747.9965851279794,group_2,456000.0,478800.0,76000.0,98800.0
2917200675,2015-01-27,98103,340000.0,2,1.75,139.5,386.694,1.0,0,0,4,7,113.46,26.04,1947,0,47.7006,-122.35,550000.0,winter,522541.25867168594,2437.2759856630823,3747.9965851279794,group_2,408000.0,428400.0,68000.0,88400.0
4340610080,2014-08-04,98103,269500.0,2,1.0,74.4,111.6,2.0,0,0,3,7,74.4,0.0,1999,0,47.6969,-122.347,550000.0,summer,542737.7956120092,3622.311827956989,3747.9965851279794,group_1,296450.0,311272.5,26950.0,41772.5
3126049415,2015-04-07,98103,388000.0,3,1.75,125.55,216.225,3.0,0,0,3,7,125.55,0.0,1999,0,47.6965,-122.35,550000.0,spring,558667.5808400884,3090.4022301871764,3747.9965851279794,group_2,465600.0,488880.0,77600.0,100880.0
8021700725,2014-09-04,98103,422500.0,3,2.0,120.9,209.25,2.0,0,0,3,7,120.9,0.0,1988,0,47.6923,-122.332,550000.0,summer,542737.7956120092,3494.6236559139784,3747.9965851279794,group_2,507000.0,532350.0,84500.0,109850.0
2306400010,2014-10-17,98103,500000.0,2,1.0,104.16,299.46,1.0,0,0,4,7,104.16,0.0,1923,0,47.6588,-122.344,550000.0,autumn,531178.9747433265,4800.307219662059,3747.9965851279794,group_1,550000.0,577500.0,50000.0,77500.0
4310701330,2015-03-09,98103,415000.0,3,1.5,113.46,77.655,1.5,0,0,4,6,113.46,0.0,1950,0,47.6981,-122.341,550000.0,winter,522541.25867168594,3657.6767142605327,3747.9965851279794,group_2,498000.0,522900.0,83000.0,107900.0
3797001900,2014-09-22,98103,360000.0,3,1.5,126.48,558.0,1.0,0,0,3,6,79.98,46.5,1911,0,47.6846,-122.345,550000.0,summer,542737.7956120092,2846.299810246679,3747.9965851279794,group_2,432000.0,453600.0,72000.0,93600.0
1972201305,2014-07-29,98103,500000.0,2,2.0,116.25,312.48,1.0,0,0,3,7,116.25,0.0,1957,0,47.6526,-122.349,550000.0,summer,542737.7956120092,4301.075268817204,3747.9965851279794,group_2,600000.0,630000.0,100000.0,130000.0
3975400190,2014-11-04,98103,509000.0,4,2.0,182.28,201.438,1.5,0,0,4,7,117.17999999999999,65.1,1926,0,47.6545,-122.344,550000.0,autumn,531178.9747433265,2792.407285494843,3747.9965851279794,group_3,636250.0,668062.5,127250.0,159062.5
2508000020,2014-08-19,98103,250000.0,2,1.0,69.75,590.55,1.0,0,0,3,5,69.75,0.0,1920,0,47.6938,-122.356,550000.0,summer,542737.7956120092,3584.2293906810037,3747.9965851279794,group_1,275000.0,288750.0,25000.0,38750.0
3226049530,2015-01-22,98103,465000.0,5,3.0,186.93,675.552,1.0,0,0,3,7,119.97,66.96,1990,0,47.6945,-122.33,550000.0,winter,522541.25867168594,2487.5621890547263,3747.9965851279794,group_3,581250.0,610312.5,116250.0,145312.5
9482700440,2014-05-06,98103,533000.0,5,2.75,167.4,351.54,1.5,0,0,3,7,130.2,37.2,1926,0,47.6831,-122.343,550000.0,spring,558667.5808400884,3183.9904420549583,3747.9965851279794,group_2,639600.0,671580.0,106600.0,138580.0
6430500086,2015-01-16,98103,341000.0,3,1.0,87.42,390.6,1.0,0,0,3,7,87.42,0.0,1955,0,47.6878,-122.35,550000.0,winter,522541.25867168594,3900.709219858156,3747.9965851279794,group_1,375100.00000000006,393855.00000000006,34100.00000000006,52855.00000000006
4310702759,2015-03-12,98103,326000.0,2,1.5,95.79,74.214,3.0,0,0,3,8,95.79,0.0,2008,0,47.6975,-122.34,550000.0,winter,522541.25867168594,3403.278003967011,3747.9965851279794,group_1,358600.0,376530.0,32600.0,50530.0
9267200345,2014-06-02,98103,342000.0,2,2.5,109.275,127.038,2.0,0,0,3,8,68.82,40.455,2005,0,47.6962,-122.342,550000.0,spring,558667.5808400884,3129.7185998627315,3747.9965851279794,group_1,376200.00000000006,395010.00000000006,34200.00000000006,53010.00000000006
6813600440,2014-10-22,98103,442000.0,2,1.75,79.98,514.755,1.0,0,0,3,7,79.98,0.0,1948,0,47.6901,-122.331,550000.0,autumn,531178.9747433265,5526.38159539885,3747.9965851279794,group_1,486200.00000000006,510510.00000000006,44200.00000000006,68510.00000000006
6431500122,2015-04-28,98103,520000.0,3,1.5,146.94,822.213,1.5,0,0,5,7,109.74,37.2,1923,0,47.6931,-122.352,550000.0,spring,558667.5808400884,3538.859398393902,3747.9965851279794,group_2,624000.0,655200.0,104000.0,135200.0
9523102040,2014-09-22,98103,440000.0,3,1.5,210.18,492.9,1.0,0,0,3,7,111.6,98.58,1940,0,47.6756,-122.348,550000.0,summer,542737.7956120092,2093.4437149110286,3747.9965851279794,group_3,550000.0,577500.0,110000.0,137500.0
6430000275,2014-05-06,98103,485000.0,3,2.0,132.06,379.44,1.5,0,0,3,7,132.06,0.0,1905,2013,47.6872,-122.349,550000.0,spring,558667.5808400884,3672.573072845676,3747.9965851279794,group_2,582000.0,611100.0,97000.0,126100.0
480000170,2014-06-27,98103,480000.0,2,1.0,139.5,318.06,1.0,0,0,3,7,139.5,0.0,1902,0,47.661,-122.338,550000.0,summer,542737.7956120092,3440.8602150537636,3747.9965851279794,group_2,576000.0,604800.0,96000.0,124800.0
1972200698,2014-05-28,98103,474800.0,2,3.25,130.2,115.599,3.0,0,0,3,8,130.2,0.0,2000,0,47.6534,-122.353,550000.0,spring,558667.5808400884,3646.697388632873,3747.9965851279794,group_2,569760.0,598248.0,94960.0,123448.0
6046401300,2014-06-09,98103,428000.0,3,2.0,121.83,237.15,1.0,0,0,3,7,72.54,49.29,1986,0,47.6911,-122.35,550000.0,spring,558667.5808400884,3513.0920134613807,3747.9965851279794,group_2,513600.0,539280.0,85600.0,111280.0
1532300155,2014-09-16,98103,425000.0,4,1.0,100.44,566.835,1.5,0,0,4,6,100.44,0.0,1924,0,47.6962,-122.346,550000.0,summer,542737.7956120092,4231.381919553963,3747.9965851279794,group_1,467500.00000000006,490875.00000000006,42500.00000000006,65875.00000000006
3626039229,2015-03-17,98103,340000.0,2,1.0,65.1,542.097,1.0,0,0,3,6,65.1,0.0,1945,0,47.6958,-122.357,550000.0,winter,522541.25867168594,5222.73425499232,3747.9965851279794,group_1,374000.00000000006,392700.00000000006,34000.00000000006,52700.00000000006
9266700845,2015-04-29,98103,325000.0,2,1.0,77.19,474.3,1.0,0,0,3,6,77.19,0.0,1941,0,47.6932,-122.346,550000.0,spring,558667.5808400884,4210.389946884312,3747.9965851279794,group_1,357500.0,375375.0,32500.0,50375.0
1931300850,2014-05-27,98103,427000.0,2,1.0,85.56,351.54,1.0,0,0,3,6,85.56,0.0,1910,0,47.6576,-122.348,550000.0,spring,558667.5808400884,4990.649836372137,3747.9965851279794,group_1,469700.00000000006,493185.00000000006,42700.00000000006,66185.00000000006
2917200475,2015-03-23,98103,430000.0,2,1.0,70.67999999999999,661.602,1.0,0,0,3,6,70.67999999999999,0.0,1946,0,47.7005,-122.352,550000.0,spring,558667.5808400884,6083.757781550651,3747.9965851279794,group_1,473000.00000000006,496650.00000000006,43000.00000000006,66650.00000000006
8032700175,2014-10-27,98103,420000.0,4,1.0,140.43,139.593,1.5,0,0,3,7,140.43,0.0,1906,0,47.6526,-122.342,550000.0,autumn,531178.9747433265,2990.813928647725,3747.9965851279794,group_2,504000.0,529200.0,84000.0,109200.0
4310700778,2015-02-10,98103,539950.0,3,2.25,172.98,144.894,3.0,0,0,3,8,172.98,0.0,2014,0,47.7006,-122.339,550000.0,winter,522541.25867168594,3121.459128222916,3747.9965851279794,group_2,647940.0,680337.0,107990.0,140387.0
9465200405,2014-08-21,98103,412000.0,2,1.0,84.63,584.226,1.0,0,0,4,7,84.63,0.0,1939,0,47.6967,-122.354,550000.0,summer,542737.7956120092,4868.250029540352,3747.9965851279794,group_1,453200.00000000006,475860.00000000006,41200.00000000006,63860.00000000006
9550200650,2014-05-06,98103,499000.0,2,1.75,108.81,223.2,1.0,0,0,4,7,68.82,39.99,1903,0,47.6653,-122.333,550000.0,spring,558667.5808400884,4585.975553717489,3747.9965851279794,group_1,548900.0,576345.0,49900.0,77345.0
6430500219,2014-09-10,98103,415000.0,1,1.0,114.39,350.98199999999997,1.0,0,0,4,6,77.19,37.2,1924,0,47.6886,-122.354,550000.0,summer,542737.7956120092,3627.939505201504,3747.9965851279794,group_2,498000.0,522900.0,83000.0,107900.0
1994200040,2014-06-13,98103,538000.0,3,1.0,135.78,669.6,1.0,0,0,3,7,117.17999999999999,18.6,1906,0,47.6875,-122.336,550000.0,spring,558667.5808400884,3962.2919428487257,3747.9965851279794,group_2,645600.0,677880.0,107600.0,139880.0
3126049517,2014-05-08,98103,413450.0,3,2.5,143.22,150.102,3.0,0,0,3,8,136.71,6.51,2008,0,47.6961,-122.341,550000.0,spring,558667.5808400884,2886.817483591677,3747.9965851279794,group_2,496140.0,520947.0,82690.0,107497.0
993002225,2014-06-23,98103,405000.0,3,2.25,141.35999999999999,115.785,3.0,0,0,3,8,141.35999999999999,0.0,2004,0,47.6907,-122.34,550000.0,summer,542737.7956120092,2865.0254668930393,3747.9965851279794,group_2,486000.0,510300.0,81000.0,105300.0
3226049054,2014-10-03,98103,526500.0,3,1.5,121.83,672.948,1.0,0,0,4,7,108.81,13.02,1928,0,47.6944,-122.333,550000.0,autumn,531178.9747433265,4321.595666092096,3747.9965851279794,group_2,631800.0,663390.0,105300.0,136890.0
5694500386,2014-10-20,98103,399950.0,2,2.25,106.02,110.112,2.0,0,0,3,8,93.92999999999999,12.09,1999,0,47.659,-122.346,550000.0,autumn,531178.9747433265,3772.401433691756,3747.9965851279794,group_1,439945.00000000006,461942.25000000006,39995.00000000006,61992.25000000006
1972201161,2015-03-23,98103,435000.0,1,1.0,62.31,167.4,1.0,0,0,5,6,62.31,0.0,1905,0,47.654,-122.35,550000.0,spring,558667.5808400884,6981.222917669716,3747.9965851279794,group_1,478500.00000000006,502425.00000000006,43500.00000000006,67425.00000000006
6430500191,2014-11-06,98103,315000.0,1,1.0,65.1,360.468,1.0,0,0,3,6,65.1,0.0,1910,0,47.6886,-122.352,550000.0,autumn,531178.9747433265,4838.709677419355,3747.9965851279794,group_1,346500.0,363825.0,31500.0,48825.0
1324300018,2014-11-21,98103,476000.0,2,2.25,106.02,123.876,3.0,0,0,3,8,106.02,0.0,1999,0,47.6543,-122.356,550000.0,autumn,531178.9747433265,4489.71892095831,3747.9965851279794,group_1,523600.00000000006,549780.0000000001,47600.00000000006,73780.00000000012
6865200981,2014-12-21,98103,517000.0,2,1.0,106.02,348.75,1.0,0,0,4,7,106.02,0.0,1925,0,47.6619,-122.343,550000.0,winter,522541.25867168594,4876.438407847576,3747.9965851279794,group_1,568700.0,597135.0,51700.0,80135.0
1972202023,2014-09-04,98103,504500.0,3,2.5,169.26,143.685,3.0,0,2,3,8,152.52,16.74,1998,0,47.6523,-122.346,550000.0,summer,542737.7956120092,2980.621529008626,3747.9965851279794,group_2,605400.0,635670.0,100900.0,131170.0
1972200325,2014-09-19,98103,530000.0,2,2.25,117.17999999999999,122.016,3.0,0,0,3,8,117.17999999999999,0.0,2007,0,47.6538,-122.356,550000.0,summer,542737.7956120092,4522.956135859362,3747.9965851279794,group_2,636000.0,667800.0,106000.0,137800.0
1972200382,2014-11-21,98103,387000.0,2,1.5,93.92999999999999,88.164,3.0,0,0,3,8,93.92999999999999,0.0,1999,0,47.6529,-122.355,550000.0,autumn,531178.9747433265,4120.089428297669,3747.9965851279794,group_1,425700.00000000006,446985.00000000006,38700.00000000006,59985.00000000006
1997200245,2014-07-14,98103,540000.0,2,1.75,135.78,446.4,1.0,0,0,5,7,79.05,56.73,1950,0,47.6928,-122.339,550000.0,summer,542737.7956120092,3977.021652673442,3747.9965851279794,group_2,648000.0,680400.0,108000.0,140400.0
993002177,2015-05-06,98103,345000.0,3,2.5,128.34,143.871,3.0,0,0,3,8,128.34,0.0,2000,0,47.6908,-122.341,550000.0,spring,558667.5808400884,2688.1720430107525,3747.9965851279794,group_2,414000.0,434700.0,69000.0,89700.0
4340610040,2014-06-12,98103,312500.0,2,1.5,99.51,111.6,2.0,0,0,3,7,99.51,0.0,1999,0,47.697,-122.347,550000.0,spring,558667.5808400884,3140.387900713496,3747.9965851279794,group_1,343750.0,360937.5,31250.0,48437.5
1048000160,2014-06-27,98103,504200.0,2,1.5,111.6,156.891,3.0,0,0,3,8,111.6,0.0,2008,0,47.6491,-122.334,550000.0,summer,542737.7956120092,4517.921146953406,3747.9965851279794,group_2,605040.0,635292.0,100840.0,131092.0
306000565,2014-08-25,98103,290000.0,2,1.5,94.86,118.575,3.0,0,0,3,8,94.86,0.0,2008,0,47.7003,-122.346,550000.0,summer,542737.7956120092,3057.136833227915,3747.9965851279794,group_1,319000.0,334950.0,29000.0,44950.0
3362400125,2015-03-03,98103,405000.0,3,2.0,98.58,60.543,3.0,0,0,3,7,98.58,0.0,2007,0,47.6828,-122.345,550000.0,winter,522541.25867168594,4108.338405356056,3747.9965851279794,group_1,445500.00000000006,467775.00000000006,40500.00000000006,62775.00000000006
6749700004,2015-03-30,98103,291000.0,2,1.0,78.12,80.259,3.0,0,0,3,8,78.12,0.0,2008,0,47.6974,-122.349,550000.0,spring,558667.5808400884,3725.038402457757,3747.9965851279794,group_1,320100.0,336105.0,29100.0,45105.0
4310702918,2014-10-30,98103,345000.0,2,2.25,103.23,119.97,3.0,0,0,3,8,103.23,0.0,2006,0,47.6968,-122.34,550000.0,autumn,531178.9747433265,3342.051729148503,3747.9965851279794,group_1,379500.00000000006,398475.00000000006,34500.00000000006,53475.00000000006
1048000060,2014-06-19,98103,543000.0,3,2.25,115.32,88.257,3.0,0,0,3,8,115.32,0.0,2008,0,47.6488,-122.334,550000.0,spring,558667.5808400884,4708.636836628512,3747.9965851279794,group_2,651600.0,684180.0,108600.0,141180.0
5676000004,2014-11-18,98103,399000.0,3,2.5,132.99,116.25,3.0,0,0,3,7,132.99,0.0,2007,0,47.6904,-122.342,550000.0,autumn,531178.9747433265,3000.225580870742,3747.9965851279794,group_2,478800.0,502740.0,79800.0,103740.0
4310702858,2014-10-15,98103,414950.0,3,2.5,146.01,144.243,3.0,0,0,3,8,146.01,0.0,2008,0,47.6961,-122.341,550000.0,autumn,531178.9747433265,2841.9286350249986,3747.9965851279794,group_2,497940.0,522837.0,82990.0,107887.0
1972201963,2014-06-16,98103,523950.0,3,2.25,132.06,119.226,3.0,0,0,3,8,132.06,0.0,2006,0,47.6533,-122.346,550000.0,spring,558667.5808400884,3967.5147660154475,3747.9965851279794,group_2,628740.0,660177.0,104790.0,136227.0
993000136,2014-10-07,98103,449950.0,3,2.25,143.22,118.11,3.0,0,0,3,7,143.22,0.0,2014,0,47.6935,-122.341,550000.0,autumn,531178.9747433265,3141.6701577991903,3747.9965851279794,group_2,539940.0,566937.0,89990.0,116987.0
9267200226,2014-05-02,98103,436110.0,3,2.5,164.60999999999999,114.855,3.0,0,0,3,8,148.8,15.81,2007,0,47.6965,-122.342,550000.0,spring,558667.5808400884,2649.353016220157,3747.9965851279794,group_2,523332.0,549498.6,87222.0,113388.59999999998
263000253,2015-03-30,98103,380000.0,3,2.25,144.15,138.105,3.0,0,0,3,8,144.15,0.0,2011,0,47.6989,-122.346,550000.0,spring,558667.5808400884,2636.1429066944156,3747.9965851279794,group_2,456000.0,478800.0,76000.0,98800.0
3362400432,2014-06-11,98103,547500.0,3,3.5,153.45,210.36599999999999,3.0,0,0,3,8,153.45,0.0,2010,0,47.6823,-122.347,550000.0,spring,558667.5808400884,3567.937438905181,3747.9965851279794,group_2,657000.0,689850.0,109500.0,142350.0
9524100207,2015-01-30,98103,245000.0,2,1.5,64.17,98.394,2.0,0,0,3,7,64.17,0.0,2005,0,47.6951,-122.343,550000.0,winter,522541.25867168594,3817.9834813775906,3747.9965851279794,group_1,269500.0,282975.0,24500.0,37975.0
3126049446,2015-03-10,98103,343000.0,3,3.5,105.09,134.757,3.0,0,0,3,7,105.09,0.0,2005,0,47.6968,-122.348,550000.0,winter,522541.25867168594,3263.8690646112855,3747.9965851279794,group_1,377300.00000000006,396165.00000000006,34300.00000000006,53165.00000000006
993000307,2014-05-23,98103,360000.0,3,2.0,118.11,123.039,3.0,0,0,3,8,118.11,0.0,2006,0,47.6934,-122.342,550000.0,spring,558667.5808400884,3048.006096012192,3747.9965851279794,group_2,432000.0,453600.0,72000.0,93600.0
3362400094,2014-12-03,98103,550000.0,3,2.25,143.22,93.465,3.0,0,0,3,8,143.22,0.0,2008,0,47.6827,-122.346,550000.0,autumn,531178.9747433265,3840.2457757296465,3747.9965851279794,group_2,660000.0,693000.0,110000.0,143000.0
1972201964,2014-07-25,98103,500000.0,3,2.25,132.06,91.419,3.0,0,0,3,8,132.06,0.0,2006,0,47.6533,-122.346,550000.0,summer,542737.7956120092,3786.1578070573983,3747.9965851279794,group_2,600000.0,630000.0,100000.0,130000.0
6749700006,2014-07-15,98103,306000.0,2,1.5,101.37,110.019,3.0,0,0,3,8,101.37,0.0,2008,0,47.6974,-122.349,550000.0,summer,542737.7956120092,3018.6445693992305,3747.9965851279794,group_1,336600.0,353430.0,30600.0,47430.0
1972200426,2014-09-18,98103,525000.0,2,2.75,121.83,117.92399999999999,3.5,0,0,3,8,121.83,0.0,2007,0,47.6534,-122.355,550000.0,summer,542737.7956120092,4309.28342772716,3747.9965851279794,group_2,630000.0,661500.0,105000.0,136500.0
263000255,2014-12-02,98103,375000.0,3,2.25,143.22,145.173,3.0,0,0,3,8,143.22,0.0,2010,0,47.6991,-122.346,550000.0,autumn,531178.9747433265,2618.349392542941,3747.9965851279794,group_2,450000.0,472500.0,75000.0,97500.0
3362401758,2014-09-03,98103,467000.0,3,2.25,132.06,92.07,3.0,0,0,3,8,132.06,0.0,2008,0,47.6801,-122.348,550000.0,summer,542737.7956120092,3536.27139179161,3747.9965851279794,group_2,560400.0,588420.0,93400.0,121420.0
993001914,2015-01-06,98103,344000.0,3,2.25,116.25,96.069,3.0,0,0,3,8,116.25,0.0,2007,0,47.6907,-122.343,550000.0,winter,522541.25867168594,2959.1397849462364,3747.9965851279794,group_2,412800.0,433440.0,68800.0,89440.0
3126049501,2014-07-17,98103,385000.0,3,1.5,126.48,188.79,3.0,0,0,3,8,126.48,0.0,2008,0,47.6961,-122.349,550000.0,summer,542737.7956120092,3043.9595192915876,3747.9965851279794,group_2,462000.0,485100.0,77000.0,100100.0
293670040,2014-10-08,98103,482500.0,2,2.5,108.81,75.237,2.0,0,0,3,9,108.81,0.0,2007,0,47.6875,-122.339,550000.0,autumn,531178.9747433265,4434.33507949637,3747.9965851279794,group_1,530750.0,557287.5,48250.0,74787.5
993000315,2014-10-02,98103,379000.0,3,3.25,128.34,114.762,3.0,0,0,3,8,128.34,0.0,2006,0,47.6935,-122.342,550000.0,autumn,531178.9747433265,2953.0933458002182,3747.9965851279794,group_2,454800.0,477540.0,75800.0,98540.0
4310702837,2014-12-01,98103,375000.0,3,3.25,127.41,114.111,3.0,0,0,3,8,127.41,0.0,2007,0,47.6964,-122.341,550000.0,autumn,531178.9747433265,2943.2540616906053,3747.9965851279794,group_2,450000.0,472500.0,75000.0,97500.0
4310703083,2014-05-23,98103,355000.0,3,2.0,113.46,110.298,3.0,0,0,3,8,113.46,0.0,2007,0,47.6972,-122.341,550000.0,spring,558667.5808400884,3128.8559844879255,3747.9965851279794,group_2,426000.0,447300.0,71000.0,92300.0
1931300308,2014-05-20,98103,500000.0,3,2.5,112.53,111.6,3.0,0,0,3,8,112.53,0.0,2008,0,47.6543,-122.345,550000.0,spring,558667.5808400884,4443.259575224384,3747.9965851279794,group_2,600000.0,630000.0,100000.0,130000.0
2919700107,2014-08-11,98103,319950.0,2,2.5,119.03999999999999,76.167,2.0,0,0,3,8,98.58,20.46,2006,0,47.6905,-122.364,550000.0,summer,542737.7956120092,2687.7520161290327,3747.9965851279794,group_2,383940.0,403137.0,63990.0,83187.0
1972200259,2014-05-07,98103,425000.0,2,2.5,106.95,95.511,3.0,0,0,3,8,106.95,0.0,2008,0,47.6534,-122.356,550000.0,spring,558667.5808400884,3973.8195418419823,3747.9965851279794,group_1,467500.00000000006,490875.00000000006,42500.00000000006,65875.00000000006
625049359,2014-12-03,98103,515000.0,3,2.25,120.9,109.74,3.0,0,0,3,8,120.9,0.0,2008,0,47.6871,-122.339,550000.0,autumn,531178.9747433265,4259.718775847808,3747.9965851279794,group_2,618000.0,648900.0,103000.0,133900.0
4310701421,2014-06-17,98103,350000.0,2,2.5,117.17999999999999,125.271,3.0,0,0,3,8,117.17999999999999,0.0,2005,0,47.6994,-122.341,550000.0,spring,558667.5808400884,2986.8578255675034,3747.9965851279794,group_2,420000.0,441000.0,70000.0,91000.0
6749700002,2014-05-09,98103,376000.0,3,2.0,124.62,128.712,3.0,0,0,3,8,124.62,0.0,2008,0,47.6973,-122.35,550000.0,spring,558667.5808400884,3017.1722034986356,3747.9965851279794,group_2,451200.0,473760.0,75200.0,97760.0
3126049500,2014-05-22,98103,359000.0,3,1.5,126.48,82.30499999999999,3.0,0,0,3,8,126.48,0.0,2008,0,47.6961,-122.349,550000.0,spring,558667.5808400884,2838.393421884883,3747.9965851279794,group_2,430800.0,452340.0,71800.0,93340.0
1931300977,2014-05-08,98103,500000.0,3,1.75,131.13,111.321,3.0,0,0,3,8,131.13,0.0,2012,0,47.6558,-122.348,550000.0,spring,558667.5808400884,3813.009990086174,3747.9965851279794,group_2,600000.0,630000.0,100000.0,130000.0
9524100196,2014-11-17,98103,239000.0,2,1.5,63.24,71.796,2.0,0,0,3,7,63.24,0.0,2005,0,47.695,-122.343,550000.0,autumn,531178.9747433265,3779.253636938646,3747.9965851279794,group_1,262900.0,276045.0,23900.0,37045.0
4083306616,2015-02-24,98103,450000.0,2,1.5,89.28,93.0,2.0,0,0,3,8,85.56,3.7199999999999998,2008,0,47.6489,-122.335,550000.0,winter,522541.25867168594,5040.322580645161,3747.9965851279794,group_1,495000.00000000006,519750.00000000006,45000.00000000006,69750.00000000006
993002108,2015-03-30,98103,399995.0,3,1.5,106.02,99.417,3.0,0,0,3,8,106.02,0.0,2005,0,47.6907,-122.342,550000.0,spring,558667.5808400884,3772.825881909074,3747.9965851279794,group_1,439994.50000000006,461994.2250000001,39999.50000000006,61999.22500000009
